frame,NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z
frame_0000.jpg,0.5306252837181091,0.4677440822124481,-1.970911979675293,0.5830243229866028,0.41984039545059204,-1.8587714433670044,0.6122113466262817,0.42043638229370117,-1.8597517013549805,0.6390896439552307,0.42127400636672974,-1.8608577251434326,0.4868161380290985,0.42268866300582886,-1.8539578914642334,0.4527447819709778,0.42443689703941345,-1.853338599205017,0.4224388301372528,0.4265192151069641,-1.8544187545776367,0.6905913949012756,0.44722744822502136,-1.0309573411941528,0.39400792121887207,0.45227426290512085,-0.9653461575508118,0.5988532304763794,0.5185391306877136,-1.655243992805481,0.4775497317314148,0.5212496519088745,-1.6357839107513428,0.9562609791755676,0.7087507247924805,-0.4156307578086853,0.19564449787139893,0.7092207670211792,-0.5504760146141052
frame_0001.jpg,0.49971890449523926,0.45986026525497437,-1.9072808027267456,0.5448665618896484,0.4132395088672638,-1.7833548784255981,0.5795348286628723,0.41408777236938477,-1.78425133228302,0.6125295758247375,0.41493719816207886,-1.7850974798202515,0.4591889977455139,0.4148547351360321,-1.7984752655029297,0.4297957718372345,0.41662073135375977,-1.798072338104248,0.3996318280696869,0.4191140830516815,-1.7992738485336304,0.6695401668548584,0.4380693733692169,-0.9237824082374573,0.3657290041446686,0.44527310132980347,-0.9603018164634705,0.5649611353874207,0.507267415523529,-1.5778038501739502,0.4519878327846527,0.5087761282920837,-1.5889678001403809,0.8947625160217285,0.6876010894775391,-0.2812422215938568,0.1715531051158905,0.684708297252655,-0.5417529344558716
frame_0002.jpg,0.4875514805316925,0.46143123507499695,-1.8801703453063965,0.5352429151535034,0.4143286943435669,-1.7670559883117676,0.5713375806808472,0.4150189161300659,-1.7677751779556274,0.6040155291557312,0.4157971739768982,-1.7685856819152832,0.44526612758636475,0.41619622707366943,-1.7660547494888306,0.4212301969528198,0.41793373227119446,-1.7652366161346436,0.3924270570278168,0.42042648792266846,-1.7662835121154785,0.6608180403709412,0.43916186690330505,-0.9389577507972717,0.3638882040977478,0.4466370642185211,-0.9069643616676331,0.556951105594635,0.5090726613998413,-1.5672093629837036,0.43866634368896484,0.5116482377052307,-1.5551059246063232,0.8773329854011536,0.6822575926780701,-0.3532249629497528,0.17743068933486938,0.6825799942016602,-0.4699842631816864
frame_0003.jpg,0.4906831383705139,0.46155521273612976,-1.8807878494262695,0.537124752998352,0.41455066204071045,-1.769990086555481,0.571483850479126,0.415256530046463,-1.7707682847976685,0.6025148034095764,0.4163627326488495,-1.771536111831665,0.44640403985977173,0.4165270924568176,-1.76190984249115,0.4225558936595917,0.41820067167282104,-1.7612730264663696,0.3969908654689789,0.4207012355327606,-1.7624659538269043,0.6576316356658936,0.4397026300430298,-0.9599625468254089,0.36574509739875793,0.4469497501850128,-0.8968129754066467,0.5595408082008362,0.5099651217460632,-1.5732227563858032,0.43977224826812744,0.5126649141311646,-1.5528048276901245,0.885662317276001,0.68315190076828,-0.3795332908630371,0.17911319434642792,0.6806914806365967,-0.4363902509212494
frame_0004.jpg,0.48545345664024353,0.4667948782444,-1.8560007810592651,0.5290427207946777,0.4197317063808441,-1.7289913892745972,0.5626320838928223,0.4187380075454712,-1.729731798171997,0.5924981236457825,0.4183511734008789,-1.7297016382217407,0.44242921471595764,0.4236321747303009,-1.7027140855789185,0.4195461869239807,0.42505502700805664,-1.702338695526123,0.39561477303504944,0.42713674902915955,-1.702877163887024,0.6475402116775513,0.44064125418663025,-0.8346897959709167,0.366807758808136,0.44746533036231995,-0.7033020257949829,0.5479210615158081,0.5112482309341431,-1.5172423124313354,0.43856173753738403,0.5179373621940613,-1.4834468364715576,0.8805003762245178,0.677757978439331,-0.3253334164619446,0.18328134715557098,0.6698570847511292,-0.021190758794546127
frame_0005.jpg,0.48301786184310913,0.4674512445926666,-1.4224961996078491,0.526538610458374,0.4200650155544281,-1.2977850437164307,0.5600051879882812,0.41929513216018677,-1.2976983785629272,0.5900136232376099,0.4192601442337036,-1.2973052263259888,0.4401044547557831,0.4238458573818207,-1.2770249843597412,0.4156845510005951,0.42526453733444214,-1.2760868072509766,0.391004741191864,0.4273488223552704,-1.276676058769226,0.6417892575263977,0.4396471381187439,-0.5412780046463013,0.3674791753292084,0.44816267490386963,-0.405886173248291,0.5494247674942017,0.5129867792129517,-1.1584261655807495,0.43216562271118164,0.5183264017105103,-1.1229504346847534,0.860623300075531,0.6633704900741577,-0.23021456599235535,0.18432500958442688,0.6637011766433716,-0.1499018520116806
frame_0006.jpg,0.47868984937667847,0.4786854684352875,-1.2890377044677734,0.5246703028678894,0.4324183464050293,-1.1688451766967773,0.5538193583488464,0.43123626708984375,-1.168511986732483,0.5803778171539307,0.4305930733680725,-1.168015956878662,0.4396652579307556,0.43572530150413513,-1.1548643112182617,0.4141263961791992,0.4371929168701172,-1.1540197134017944,0.3894490599632263,0.43925046920776367,-1.1546286344528198,0.6294644474983215,0.4398628771305084,-0.4372028708457947,0.3665493428707123,0.4521635174751282,-0.3322233557701111,0.539868950843811,0.5202399492263794,-1.0301024913787842,0.4300934970378876,0.5248595476150513,-1.0030021667480469,0.8510646820068359,0.6414464116096497,-0.2608143389225006,0.20074588060379028,0.6570006012916565,-0.2361573874950409
frame_0007.jpg,0.4881058931350708,0.5044773817062378,-1.3431919813156128,0.5325857400894165,0.4575430154800415,-1.2230443954467773,0.5613086223602295,0.45649784803390503,-1.2225923538208008,0.5870301723480225,0.45542219281196594,-1.222032070159912,0.4448654055595398,0.45949628949165344,-1.2147657871246338,0.4172123968601227,0.4609229266643524,-1.2141145467758179,0.3914127051830292,0.4624202847480774,-1.2149897813796997,0.6289474964141846,0.4486065208911896,-0.46095171570777893,0.36683839559555054,0.46625909209251404,-0.3764430284500122,0.5484967231750488,0.5369789004325867,-1.06709623336792,0.43858057260513306,0.5398207306861877,-1.0455515384674072,0.8501698970794678,0.6323202252388,-0.23356042802333832,0.21926753222942352,0.6552408933639526,-0.3009433448314667
frame_0008.jpg,0.4940504729747772,0.510974645614624,-1.3247181177139282,0.539014458656311,0.461160808801651,-1.200029969215393,0.5677142143249512,0.4597011208534241,-1.1993571519851685,0.5935595035552979,0.45843440294265747,-1.1990149021148682,0.4500829875469208,0.46431905031204224,-1.1952908039093018,0.42176589369773865,0.46615850925445557,-1.1945432424545288,0.39561426639556885,0.4678434133529663,-1.1953482627868652,0.6330749988555908,0.45149776339530945,-0.4522969722747803,0.36894935369491577,0.47109535336494446,-0.38367870450019836,0.5552304983139038,0.5442962050437927,-1.057599425315857,0.4431779384613037,0.54854416847229,-1.0404670238494873,0.8455473780632019,0.6292285919189453,-0.23748824000358582,0.2315126657485962,0.6540226340293884,-0.32881399989128113
frame_0009.jpg,0.49766942858695984,0.5133236646652222,-1.2982285022735596,0.542941153049469,0.46200522780418396,-1.170739769935608,0.5720733404159546,0.46039560437202454,-1.1698861122131348,0.5984575748443604,0.4591808617115021,-1.1695195436477661,0.45336073637008667,0.46629366278648376,-1.1689358949661255,0.42489388585090637,0.4686933755874634,-1.1683605909347534,0.3984447717666626,0.47119763493537903,-1.1692304611206055,0.6383294463157654,0.45493265986442566,-0.4424797296524048,0.37109997868537903,0.4783533215522766,-0.3864316940307617,0.5595024824142456,0.5487579107284546,-1.0405285358428955,0.4450572729110718,0.5539970993995667,-1.0269243717193604,0.8464656472206116,0.6314623951911926,-0.24313834309577942,0.24235641956329346,0.6526859998703003,-0.3424745202064514
frame_0010.jpg,0.4999600350856781,0.5139424800872803,-1.3801777362823486,0.5448766946792603,0.46209636330604553,-1.2474565505981445,0.5736292600631714,0.4604584276676178,-1.246747612953186,0.6000485420227051,0.4591434895992279,-1.2464796304702759,0.45464301109313965,0.4669075608253479,-1.2499521970748901,0.42545637488365173,0.46954840421676636,-1.2493542432785034,0.39949700236320496,0.4721294641494751,-1.2502328157424927,0.63857102394104,0.45599564909935,-0.4894433617591858,0.37228891253471375,0.4805414080619812,-0.4557042717933655,0.5611832141876221,0.550293505191803,-1.1104662418365479,0.44817283749580383,0.5561489462852478,-1.1034033298492432,0.8416841626167297,0.6285843253135681,-0.25128647685050964,0.24416577816009521,0.6528700590133667,-0.4038144052028656
